,city,state,date, pm25, o3, pm10, no2, so2, co
39484,Baton Rouge,Louisiana,2021-09-16,32.0,26.0,11.0,,,1.0
109076,Olympia,Washington,2021-09-16,31.0,22.0,,,,
85699,Harrisburg,Pennsylvania,2021-09-16,58.0,31.0,15.0,3.0,,
32082,Des Moines,Iowa,2021-09-16,29.0,35.0,,2.0,,
47896,Lansing,Michigan,2021-09-16,21.0,35.0,,5.0,,
88319,Providence,Rhode Island,2021-09-16,41.0,29.0,,1.0,,1.0
93319,Pierre,South Dakota,2021-09-16,8.0,,,,,
45030,Boston,Massachusetts,2021-09-16,44.0,20.0,,9.0,,2.0
100390,Salt Lake City,Utah,2021-09-16,51.0,43.0,,7.0,,
60713,Carson City,Nevada,2021-09-16,69.0,48.0,,,,
14950,Hartford,Connecticut,2021-09-16,52.0,16.0,12.0,1.0,,
73603,Raleigh,North Carolina,2021-09-16,34.0,25.0,12.0,2.0,2.0,1.0
58313,Lincoln,Nebraska,2021-09-16,19.0,,,,,
63382,Concord,New Hampshire,2021-09-16,43.0,18.0,12.0,,,1.0
28111,Springfield,Illinois,2021-09-16,20.0,,,,,
34629,Topeka,Kansas,2021-09-16,44.0,36.0,28.0,,,
9697,Little Rock,Arkansas,2021-09-16,,25.0,,,,
48325,Saint Pau,Minnesota,2021-09-16,26.0,,,,,
12546,Denver,Colorado,2021-09-16,32.0,25.0,19.0,5.0,,2.0
113876,Cheyenne,Wyoming,2021-09-16,27.0,48.0,24.0,1.0,1.0,5.0
4794,Phoenix,Arizona,2021-09-16,32.0,43.0,32.0,,,2.0
17461,Dover,Delaware,2021-09-17,27.0,28.0,,,,
63383,Concord,New Hampshire,2021-09-17,25.0,23.0,11.0,,,1.0
97781,Austin,Texas,2021-09-17,26.0,,,,,
42540,Annapolis,Maryland,2021-09-17,28.0,,,7.0,,
32083,Des Moines,Iowa,2021-09-17,32.0,33.0,,6.0,,
68740,Santa Fe,New Mexico,2021-09-17,25.0,41.0,,,,
39485,Baton Rouge,Louisiana,2021-09-17,35.0,22.0,14.0,1.0,,1.0
48326,Saint Pau,Minnesota,2021-09-17,27.0,,,,,
91797,Columbia,South Carolina,2021-09-17,,13.0,,,,
106231,Olympia,Washington,2021-09-17,14.0,36.0,,,,
83216,Salem,Oregon,2021-09-17,20.0,28.0,,,,
88320,Providence,Rhode Island,2021-09-17,27.0,18.0,,1.0,,1.0
14951,Hartford,Connecticut,2021-09-17,30.0,9.0,14.0,1.0,,
78494,Columbus,Ohio,2021-09-17,20.0,36.0,,,,
47897,Lansing,Michigan,2021-09-17,29.0,39.0,,7.0,,
85700,Harrisburg,Pennsylvania,2021-09-17,35.0,22.0,14.0,2.0,,
50803,Jackson,Mississippi,2021-09-17,24.0,17.0,13.0,,,
103532,Richmond,Virginia,2021-09-17,32.0,9.0,,,,
53305,Jefferson City,Missouri,2021-09-17,34.0,,,11.0,,3.0
109077,Olympia,Washington,2021-09-17,19.0,25.0,,,,
71346,Albany,New York,2021-09-17,20.0,,,,,
22583,Atlanta,Georgia,2021-09-17,21.0,14.0,,,2.0,
93320,Pierre,South Dakota,2021-09-17,16.0,,,,,
37066,Frankfort,Kentucky,2021-09-17,27.0,25.0,,,,
12547,Denver,Colorado,2021-09-17,28.0,22.0,36.0,5.0,,2.0
25595,Boise,Idaho,2021-09-17,23.0,,27.0,,,4.0
65885,Trenton,New Jersey,2021-09-17,31.0,23.0,,10.0,,
73604,Raleigh,North Carolina,2021-09-17,33.0,18.0,10.0,1.0,1.0,1.0
101015,Montpelier,Vermont,2021-09-17,13.0,25.0,,,,
29596,Indianapolis,Idiana,2021-09-17,42.0,32.0,,12.0,,3.0
87,Montgomery,Alabama,2021-09-17,4.0,10.0,,,,
9698,Little Rock,Arkansas,2021-09-17,,30.0,,,,
45031,Boston,Massachusetts,2021-09-17,23.0,13.0,,6.0,,3.0
80784,Oklahoma City,Oklahoma,2021-09-17,56.0,,34.0,14.0,,8.0
4795,Phoenix,Arizona,2021-09-17,32.0,48.0,32.0,,,2.0
34630,Topeka,Kansas,2021-09-17,40.0,37.0,27.0,,,
111233,Madison,Wisconsin,2021-09-17,26.0,38.0,13.0,,1.0,
58314,Lincoln,Nebraska,2021-09-17,17.0,,,,,
113877,Cheyenne,Wyoming,2021-09-17,24.0,40.0,29.0,2.0,1.0,6.0
40123,Augusta,Maine,2021-09-17,23.0,,,,,
100391,Salt Lake City,Utah,2021-09-17,46.0,50.0,,13.0,,
19946,Tallahassee,Florida,2021-09-17,24.0,6.0,,,,
28112,Springfield,Illinois,2021-09-17,27.0,,,,,
55815,Helena,Montana,2021-09-17,26.0,,,,,
60714,Carson City,Nevada,2021-09-17,54.0,46.0,,,,
95515,Nashville,Tennessee,2021-09-17,31.0,,,,,
76110,Bismarck,North Dakota,2021-09-17,22.0,24.0,12.0,2.0,2.0,1.0
9966,Sacramento,California,2021-09-17,44.0,,,2.0,,
14952,Hartford,Connecticut,2021-09-18,33.0,13.0,11.0,1.0,,
73605,Raleigh,North Carolina,2021-09-18,23.0,26.0,10.0,3.0,3.0,1.0
37067,Frankfort,Kentucky,2021-09-18,30.0,31.0,,,,
17462,Dover,Delaware,2021-09-18,29.0,31.0,,,,
28113,Springfield,Illinois,2021-09-18,46.0,,,,,
22584,Atlanta,Georgia,2021-09-18,26.0,20.0,,,2.0,
97782,Austin,Texas,2021-09-18,35.0,,,,,
47898,Lansing,Michigan,2021-09-18,41.0,28.0,,2.0,,
60715,Carson City,Nevada,2021-09-18,58.0,49.0,,,,
9699,Little Rock,Arkansas,2021-09-18,,16.0,,,,
111234,Madison,Wisconsin,2021-09-18,27.0,35.0,12.0,,1.0,
9967,Sacramento,California,2021-09-18,49.0,,,1.0,,
113878,Cheyenne,Wyoming,2021-09-18,31.0,45.0,19.0,3.0,1.0,6.0
42541,Annapolis,Maryland,2021-09-18,24.0,,,10.0,,
12548,Denver,Colorado,2021-09-18,55.0,16.0,24.0,5.0,,2.0
65886,Trenton,New Jersey,2021-09-18,32.0,32.0,,4.0,,
100392,Salt Lake City,Utah,2021-09-18,57.0,37.0,,2.0,,
19947,Tallahassee,Florida,2021-09-18,32.0,8.0,,,,
80785,Oklahoma City,Oklahoma,2021-09-18,58.0,,33.0,16.0,,8.0
58315,Lincoln,Nebraska,2021-09-18,21.0,,,,,
95516,Nashville,Tennessee,2021-09-18,20.0,,,,,
34631,Topeka,Kansas,2021-09-18,48.0,41.0,28.0,,,
45032,Boston,Massachusetts,2021-09-18,22.0,19.0,,9.0,,4.0
78495,Columbus,Ohio,2021-09-18,29.0,41.0,,,,
93321,Pierre,South Dakota,2021-09-18,10.0,,,,,
85701,Harrisburg,Pennsylvania,2021-09-18,37.0,31.0,18.0,5.0,,
103533,Richmond,Virginia,2021-09-18,29.0,15.0,,1.0,,
109078,Olympia,Washington,2021-09-18,25.0,30.0,,,,
50804,Jackson,Mississippi,2021-09-18,28.0,25.0,11.0,,,
4796,Phoenix,Arizona,2021-09-18,27.0,35.0,27.0,,,2.0
53306,Jefferson City,Missouri,2021-09-18,44.0,,,10.0,,3.0
76111,Bismarck,North Dakota,2021-09-18,11.0,27.0,21.0,1.0,1.0,1.0
71347,Albany,New York,2021-09-18,28.0,,,,,
32084,Des Moines,Iowa,2021-09-18,32.0,36.0,,4.0,,
39486,Baton Rouge,Louisiana,2021-09-18,31.0,23.0,10.0,1.0,,1.0
55816,Helena,Montana,2021-09-18,66.0,,,,,
91798,Columbia,South Carolina,2021-09-18,,20.0,,,,
101016,Montpelier,Vermont,2021-09-18,18.0,22.0,,,,
40124,Augusta,Maine,2021-09-18,20.0,,,,,
63384,Concord,New Hampshire,2021-09-18,26.0,23.0,9.0,,,1.0
106232,Olympia,Washington,2021-09-18,18.0,33.0,,,,
88321,Providence,Rhode Island,2021-09-18,30.0,24.0,,2.0,,2.0
83217,Salem,Oregon,2021-09-18,40.0,34.0,,,,
25596,Boise,Idaho,2021-09-18,29.0,,37.0,,1.0,3.0
88,Montgomery,Alabama,2021-09-18,9.0,14.0,,,,
29597,Indianapolis,Idiana,2021-09-18,54.0,42.0,,17.0,,6.0
48327,Saint Pau,Minnesota,2021-09-18,25.0,,,,,
68741,Santa Fe,New Mexico,2021-09-18,31.0,41.0,,,,
111235,Madison,Wisconsin,2021-09-19,22.0,43.0,16.0,,1.0,
25597,Boise,Idaho,2021-09-19,41.0,,11.0,,,2.0
73606,Raleigh,North Carolina,2021-09-19,30.0,36.0,15.0,4.0,4.0,3.0
37068,Frankfort,Kentucky,2021-09-19,36.0,25.0,,,,
65887,Trenton,New Jersey,2021-09-19,31.0,27.0,,3.0,,
50805,Jackson,Mississippi,2021-09-19,25.0,21.0,8.0,,,
12549,Denver,Colorado,2021-09-19,42.0,19.0,17.0,7.0,,3.0
101017,Montpelier,Vermont,2021-09-19,13.0,18.0,,,,
103534,Richmond,Virginia,2021-09-19,37.0,18.0,,1.0,,
80786,Oklahoma City,Oklahoma,2021-09-19,63.0,,32.0,13.0,,7.0
109079,Olympia,Washington,2021-09-19,26.0,30.0,,,,
97783,Austin,Texas,2021-09-19,30.0,,,,,
48328,Saint Pau,Minnesota,2021-09-19,33.0,,,,,
91799,Columbia,South Carolina,2021-09-19,,22.0,,,,
17463,Dover,Delaware,2021-09-19,40.0,34.0,,,,
40125,Augusta,Maine,2021-09-19,22.0,,,,,
88322,Providence,Rhode Island,2021-09-19,25.0,24.0,,2.0,,1.0
9968,Sacramento,California,2021-09-19,28.0,,,1.0,,
55817,Helena,Montana,2021-09-19,117.0,,,,,
76112,Bismarck,North Dakota,2021-09-19,25.0,37.0,35.0,1.0,1.0,1.0
47899,Lansing,Michigan,2021-09-19,28.0,39.0,,2.0,,
42542,Annapolis,Maryland,2021-09-19,41.0,,,8.0,,
100393,Salt Lake City,Utah,2021-09-19,17.0,35.0,,1.0,,
28114,Springfield,Illinois,2021-09-19,49.0,,,,,
113879,Cheyenne,Wyoming,2021-09-19,27.0,38.0,13.0,1.0,2.0,7.0
4797,Phoenix,Arizona,2021-09-19,87.0,31.0,87.0,,,2.0
71348,Albany,New York,2021-09-19,34.0,,,,,
89,Montgomery,Alabama,2021-09-19,5.0,13.0,,,,
34632,Topeka,Kansas,2021-09-19,47.0,25.0,22.0,,,
45033,Boston,Massachusetts,2021-09-19,24.0,18.0,,5.0,,3.0
9700,Little Rock,Arkansas,2021-09-19,,18.0,,,,
95517,Nashville,Tennessee,2021-09-19,15.0,,,,,
53307,Jefferson City,Missouri,2021-09-19,35.0,,,7.0,,2.0
19948,Tallahassee,Florida,2021-09-19,29.0,7.0,,,,
22585,Atlanta,Georgia,2021-09-19,46.0,12.0,,,2.0,
60716,Carson City,Nevada,2021-09-19,45.0,36.0,,,,
63385,Concord,New Hampshire,2021-09-19,25.0,20.0,10.0,,,1.0
93322,Pierre,South Dakota,2021-09-19,12.0,,,,,
39487,Baton Rouge,Louisiana,2021-09-19,25.0,25.0,9.0,1.0,,1.0
85702,Harrisburg,Pennsylvania,2021-09-19,49.0,24.0,14.0,5.0,,
68742,Santa Fe,New Mexico,2021-09-19,28.0,36.0,,,,
29598,Indianapolis,Idiana,2021-09-19,61.0,40.0,,7.0,,3.0
78496,Columbus,Ohio,2021-09-19,25.0,43.0,,,,
32085,Des Moines,Iowa,2021-09-19,29.0,33.0,,2.0,,
106233,Olympia,Washington,2021-09-19,10.0,21.0,,,,
14953,Hartford,Connecticut,2021-09-19,30.0,10.0,14.0,1.0,,
83218,Salem,Oregon,2021-09-19,9.0,24.0,,,,
97784,Austin,Texas,2021-09-20,33.0,,,,,
45034,Boston,Massachusetts,2021-09-20,27.0,19.0,,7.0,,4.0
113880,Cheyenne,Wyoming,2021-09-20,21.0,35.0,7.0,1.0,1.0,7.0
100394,Salt Lake City,Utah,2021-09-20,19.0,31.0,,2.0,,
4798,Phoenix,Arizona,2021-09-20,17.0,33.0,17.0,,,3.0
42543,Annapolis,Maryland,2021-09-20,31.0,,,8.0,,
9701,Little Rock,Arkansas,2021-09-20,,21.0,,,,
76113,Bismarck,North Dakota,2021-09-20,66.0,27.0,25.0,2.0,2.0,1.0
17464,Dover,Delaware,2021-09-20,32.0,24.0,,,,
95518,Nashville,Tennessee,2021-09-20,18.0,,,,,
34633,Topeka,Kansas,2021-09-20,37.0,32.0,25.0,,,
55818,Helena,Montana,2021-09-20,29.0,,,,,
39488,Baton Rouge,Louisiana,2021-09-20,28.0,34.0,10.0,1.0,,1.0
47900,Lansing,Michigan,2021-09-20,29.0,24.0,,4.0,,
91800,Columbia,South Carolina,2021-09-20,,22.0,,,,
9969,Sacramento,California,2021-09-20,11.0,,,5.0,,
63386,Concord,New Hampshire,2021-09-20,20.0,30.0,11.0,,,1.0
48329,Saint Pau,Minnesota,2021-09-20,24.0,,,,,
88323,Providence,Rhode Island,2021-09-20,23.0,24.0,,3.0,,2.0
40126,Augusta,Maine,2021-09-20,23.0,,,,,
32086,Des Moines,Iowa,2021-09-20,33.0,27.0,,1.0,,
80787,Oklahoma City,Oklahoma,2021-09-20,55.0,,39.0,8.0,,6.0
83219,Salem,Oregon,2021-09-20,12.0,26.0,,,,
109080,Olympia,Washington,2021-09-20,24.0,31.0,,,,
19949,Tallahassee,Florida,2021-09-20,21.0,8.0,,,,
25598,Boise,Idaho,2021-09-20,12.0,,13.0,,1.0,2.0
90,Montgomery,Alabama,2021-09-20,5.0,17.0,,,,
29599,Indianapolis,Idiana,2021-09-20,48.0,15.0,,5.0,,2.0
71349,Albany,New York,2021-09-20,21.0,,,,,
111236,Madison,Wisconsin,2021-09-20,37.0,31.0,12.0,,1.0,
12550,Denver,Colorado,2021-09-20,36.0,14.0,25.0,8.0,,3.0
50806,Jackson,Mississippi,2021-09-20,19.0,22.0,12.0,,,
101018,Montpelier,Vermont,2021-09-20,13.0,21.0,,,,
65888,Trenton,New Jersey,2021-09-20,41.0,25.0,,6.0,,
28115,Springfield,Illinois,2021-09-20,34.0,,,,,
93323,Pierre,South Dakota,2021-09-20,19.0,,,,,
103535,Richmond,Virginia,2021-09-20,46.0,14.0,,,,
68743,Santa Fe,New Mexico,2021-09-20,25.0,39.0,,,,
14954,Hartford,Connecticut,2021-09-20,30.0,12.0,14.0,1.0,,
53308,Jefferson City,Missouri,2021-09-20,26.0,,,4.0,,2.0
106234,Olympia,Washington,2021-09-20,12.0,26.0,,,,
78497,Columbus,Ohio,2021-09-20,39.0,30.0,,,,
37069,Frankfort,Kentucky,2021-09-20,35.0,21.0,,,,
73607,Raleigh,North Carolina,2021-09-20,44.0,38.0,17.0,1.0,1.0,2.0
22586,Atlanta,Georgia,2021-09-20,42.0,19.0,,,2.0,
60717,Carson City,Nevada,2021-09-20,20.0,38.0,,,,
85703,Harrisburg,Pennsylvania,2021-09-20,33.0,33.0,16.0,4.0,,
12551,Denver,Colorado,2021-09-21,25.0,17.0,5.0,2.0,,1.0
88324,Providence,Rhode Island,2021-09-21,29.0,25.0,,4.0,,2.0
34634,Topeka,Kansas,2021-09-21,37.0,32.0,16.0,,,
48330,Saint Pau,Minnesota,2021-09-21,18.0,,,,,
71350,Albany,New York,2021-09-21,26.0,,,,,
78498,Columbus,Ohio,2021-09-21,31.0,26.0,,,,
32087,Des Moines,Iowa,2021-09-21,27.0,26.0,,1.0,,
4799,Phoenix,Arizona,2021-09-21,21.0,44.0,21.0,,,2.0
80788,Oklahoma City,Oklahoma,2021-09-21,57.0,,27.0,3.0,,4.0
29600,Indianapolis,Idiana,2021-09-21,19.0,26.0,,8.0,,2.0
85704,Harrisburg,Pennsylvania,2021-09-21,29.0,25.0,16.0,2.0,,
91,Montgomery,Alabama,2021-09-21,6.0,28.0,,,,
97785,Austin,Texas,2021-09-21,36.0,,,,,
40127,Augusta,Maine,2021-09-21,21.0,,,,,
95519,Nashville,Tennessee,2021-09-21,23.0,,,,,
106235,Olympia,Washington,2021-09-21,15.0,20.0,,,,
42544,Annapolis,Maryland,2021-09-21,27.0,,,5.0,,
53309,Jefferson City,Missouri,2021-09-21,29.0,,,2.0,,1.0
83220,Salem,Oregon,2021-09-21,22.0,28.0,,,,
100395,Salt Lake City,Utah,2021-09-21,10.0,40.0,,8.0,,
68744,Santa Fe,New Mexico,2021-09-21,20.0,38.0,,,,
103536,Richmond,Virginia,2021-09-21,31.0,14.0,,,,
55819,Helena,Montana,2021-09-21,25.0,,,,,
25599,Boise,Idaho,2021-09-21,12.0,,16.0,,,4.0
19950,Tallahassee,Florida,2021-09-21,20.0,7.0,,,,
113881,Cheyenne,Wyoming,2021-09-21,23.0,37.0,8.0,2.0,1.0,8.0
76114,Bismarck,North Dakota,2021-09-21,19.0,26.0,15.0,3.0,3.0,1.0
65889,Trenton,New Jersey,2021-09-21,30.0,28.0,,5.0,,
63387,Concord,New Hampshire,2021-09-21,22.0,27.0,10.0,,,1.0
45035,Boston,Massachusetts,2021-09-21,24.0,20.0,,9.0,,5.0
91801,Columbia,South Carolina,2021-09-21,,25.0,,,,
9970,Sacramento,California,2021-09-21,18.0,,,8.0,,
50807,Jackson,Mississippi,2021-09-21,25.0,30.0,16.0,,1.0,
109081,Olympia,Washington,2021-09-21,38.0,19.0,,,,
93324,Pierre,South Dakota,2021-09-21,13.0,,,,,
9702,Little Rock,Arkansas,2021-09-21,,26.0,,,,
111237,Madison,Wisconsin,2021-09-21,31.0,22.0,9.0,,,
28116,Springfield,Illinois,2021-09-21,23.0,,,,,
101019,Montpelier,Vermont,2021-09-21,12.0,33.0,,,,
60718,Carson City,Nevada,2021-09-21,18.0,42.0,,,,
37070,Frankfort,Kentucky,2021-09-21,25.0,22.0,,,,
22587,Atlanta,Georgia,2021-09-21,24.0,22.0,,,2.0,
39489,Baton Rouge,Louisiana,2021-09-21,43.0,26.0,15.0,1.0,,1.0
73608,Raleigh,North Carolina,2021-09-21,45.0,26.0,13.0,2.0,2.0,2.0
14955,Hartford,Connecticut,2021-09-21,27.0,11.0,12.0,2.0,,
47901,Lansing,Michigan,2021-09-21,30.0,21.0,,1.0,,
17465,Dover,Delaware,2021-09-21,21.0,26.0,,,,
88325,Providence,Rhode Island,2021-09-22,28.0,28.0,,2.0,,1.0
14956,Hartford,Connecticut,2021-09-22,21.0,13.0,13.0,2.0,,
55820,Helena,Montana,2021-09-22,30.0,,,,,
19951,Tallahassee,Florida,2021-09-22,26.0,15.0,,,,
113882,Cheyenne,Wyoming,2021-09-22,17.0,39.0,15.0,5.0,1.0,
34635,Topeka,Kansas,2021-09-22,21.0,30.0,22.0,,,
103537,Richmond,Virginia,2021-09-22,22.0,12.0,,,,
106236,Olympia,Washington,2021-09-22,22.0,21.0,9.0,,,
100396,Salt Lake City,Utah,2021-09-22,21.0,44.0,,9.0,,
95520,Nashville,Tennessee,2021-09-22,26.0,,,,,
9703,Little Rock,Arkansas,2021-09-22,,24.0,,,,
37071,Frankfort,Kentucky,2021-09-22,31.0,24.0,,,,
47902,Lansing,Michigan,2021-09-22,18.0,19.0,,1.0,,
83221,Salem,Oregon,2021-09-22,21.0,24.0,,,,
76115,Bismarck,North Dakota,2021-09-22,16.0,28.0,12.0,2.0,2.0,1.0
12552,Denver,Colorado,2021-09-22,15.0,17.0,12.0,3.0,,2.0
71351,Albany,New York,2021-09-22,20.0,,,,,
93325,Pierre,South Dakota,2021-09-22,5.0,,,,,
42545,Annapolis,Maryland,2021-09-22,15.0,,,6.0,,
39490,Baton Rouge,Louisiana,2021-09-22,38.0,27.0,12.0,,,1.0
101020,Montpelier,Vermont,2021-09-22,15.0,28.0,,,,
50808,Jackson,Mississippi,2021-09-22,35.0,30.0,13.0,,,
91802,Columbia,South Carolina,2021-09-22,,21.0,,,,
78499,Columbus,Ohio,2021-09-22,22.0,19.0,,,,
17466,Dover,Delaware,2021-09-22,17.0,28.0,,,,
45036,Boston,Massachusetts,2021-09-22,28.0,24.0,,8.0,,4.0
40128,Augusta,Maine,2021-09-22,17.0,,,,,
97786,Austin,Texas,2021-09-22,53.0,,,,,
73609,Raleigh,North Carolina,2021-09-22,29.0,20.0,9.0,1.0,1.0,1.0
25600,Boise,Idaho,2021-09-22,23.0,,24.0,,,3.0
29601,Indianapolis,Idiana,2021-09-22,29.0,23.0,,7.0,,2.0
4800,Phoenix,Arizona,2021-09-22,34.0,42.0,34.0,,,3.0
53310,Jefferson City,Missouri,2021-09-22,22.0,,,2.0,,1.0
92,Montgomery,Alabama,2021-09-22,18.0,32.0,,,,
68745,Santa Fe,New Mexico,2021-09-22,20.0,38.0,,,,
32088,Des Moines,Iowa,2021-09-22,20.0,23.0,,3.0,,
22588,Atlanta,Georgia,2021-09-22,21.0,28.0,,,2.0,
65890,Trenton,New Jersey,2021-09-22,20.0,27.0,,3.0,,
60719,Carson City,Nevada,2021-09-22,47.0,38.0,,,,
85705,Harrisburg,Pennsylvania,2021-09-22,24.0,20.0,13.0,1.0,,
9971,Sacramento,California,2021-09-22,35.0,,,5.0,,
80789,Oklahoma City,Oklahoma,2021-09-22,36.0,,26.0,9.0,,5.0
63388,Concord,New Hampshire,2021-09-22,20.0,26.0,12.0,,,1.0
109082,Olympia,Washington,2021-09-22,31.0,26.0,,,,
28117,Springfield,Illinois,2021-09-22,19.0,,,,,
58316,Lincoln,Nebraska,2021-09-22,18.0,,,,,
111238,Madison,Wisconsin,2021-09-22,20.0,18.0,7.0,,,
48331,Saint Pau,Minnesota,2021-09-22,13.0,,,,,
17467,Dover,Delaware,2021-09-23,23.0,26.0,,,,
63389,Concord,New Hampshire,2021-09-23,24.0,32.0,12.0,,,1.0
55821,Helena,Montana,2021-09-23,22.0,,,,,
12553,Denver,Colorado,2021-09-23,17.0,18.0,21.0,5.0,,2.0
45037,Boston,Massachusetts,2021-09-23,23.0,30.0,,9.0,,3.0
65891,Trenton,New Jersey,2021-09-23,21.0,25.0,,2.0,,
14957,Hartford,Connecticut,2021-09-23,23.0,14.0,18.0,,,
4801,Phoenix,Arizona,2021-09-23,28.0,36.0,28.0,,,3.0
58317,Lincoln,Nebraska,2021-09-23,20.0,,,,,
101021,Montpelier,Vermont,2021-09-23,12.0,31.0,,,,
53311,Jefferson City,Missouri,2021-09-23,21.0,,,7.0,,2.0
85706,Harrisburg,Pennsylvania,2021-09-23,29.0,24.0,7.0,2.0,,
113883,Cheyenne,Wyoming,2021-09-23,21.0,36.0,16.0,2.0,2.0,4.0
68746,Santa Fe,New Mexico,2021-09-23,22.0,40.0,,,,
109083,Olympia,Washington,2021-09-23,11.0,26.0,,,,
22589,Atlanta,Georgia,2021-09-23,22.0,30.0,,,2.0,
73610,Raleigh,North Carolina,2021-09-23,22.0,30.0,7.0,2.0,2.0,1.0
42546,Annapolis,Maryland,2021-09-23,18.0,,,5.0,,
71352,Albany,New York,2021-09-23,22.0,,,,,
39491,Baton Rouge,Louisiana,2021-09-23,21.0,32.0,12.0,1.0,,1.0
60720,Carson City,Nevada,2021-09-23,47.0,38.0,,,,
83222,Salem,Oregon,2021-09-23,23.0,22.0,,,,
103538,Richmond,Virginia,2021-09-23,28.0,14.0,,1.0,,
34636,Topeka,Kansas,2021-09-23,26.0,38.0,38.0,,,
111239,Madison,Wisconsin,2021-09-23,14.0,27.0,8.0,,,
93326,Pierre,South Dakota,2021-09-23,5.0,,,,,
32089,Des Moines,Iowa,2021-09-23,25.0,30.0,,9.0,,
78500,Columbus,Ohio,2021-09-23,7.0,28.0,,,,
100397,Salt Lake City,Utah,2021-09-23,19.0,38.0,,11.0,,
40129,Augusta,Maine,2021-09-23,22.0,,,,,
106237,Olympia,Washington,2021-09-23,17.0,26.0,8.0,,,
29602,Indianapolis,Idiana,2021-09-23,12.0,17.0,,12.0,,3.0
91803,Columbia,South Carolina,2021-09-23,,17.0,,,,
50809,Jackson,Mississippi,2021-09-23,23.0,31.0,18.0,,,
93,Montgomery,Alabama,2021-09-23,19.0,29.0,,,,
88326,Providence,Rhode Island,2021-09-23,23.0,33.0,,1.0,,1.0
47903,Lansing,Michigan,2021-09-23,7.0,19.0,,1.0,,
9972,Sacramento,California,2021-09-23,47.0,,,6.0,,
76116,Bismarck,North Dakota,2021-09-23,14.0,24.0,29.0,2.0,2.0,1.0
48332,Saint Pau,Minnesota,2021-09-23,23.0,,,,,
80790,Oklahoma City,Oklahoma,2021-09-23,31.0,,35.0,20.0,,7.0
95521,Nashville,Tennessee,2021-09-23,16.0,,,,,
37072,Frankfort,Kentucky,2021-09-23,11.0,24.0,,,,
19952,Tallahassee,Florida,2021-09-23,23.0,16.0,,,,
25601,Boise,Idaho,2021-09-23,24.0,,21.0,,1.0,3.0
97787,Austin,Texas,2021-09-23,22.0,,,,,
9704,Little Rock,Arkansas,2021-09-23,,30.0,,,,
113884,Cheyenne,Wyoming,2021-09-24,24.0,38.0,22.0,3.0,2.0,
45038,Boston,Massachusetts,2021-09-24,19.0,24.0,,5.0,,3.0
60721,Carson City,Nevada,2021-09-24,30.0,45.0,,,,
47904,Lansing,Michigan,2021-09-24,6.0,33.0,,2.0,,
40130,Augusta,Maine,2021-09-24,20.0,,,,,
9973,Sacramento,California,2021-09-24,39.0,,,6.0,,
17468,Dover,Delaware,2021-09-24,21.0,33.0,,,,
14958,Hartford,Connecticut,2021-09-24,31.0,12.0,12.0,1.0,,
50810,Jackson,Mississippi,2021-09-24,33.0,35.0,20.0,,1.0,2.0
85707,Harrisburg,Pennsylvania,2021-09-24,16.0,28.0,12.0,9.0,2.0,
9705,Little Rock,Arkansas,2021-09-24,,35.0,,,,
88327,Providence,Rhode Island,2021-09-24,20.0,28.0,,2.0,,1.0
78501,Columbus,Ohio,2021-09-24,6.0,34.0,,,,
65892,Trenton,New Jersey,2021-09-24,21.0,34.0,,4.0,,
32090,Des Moines,Iowa,2021-09-24,36.0,29.0,,4.0,,
