UTC_date,UTC_time,city,state,local_date_airqual,local_time_airqual,local_date_weather,local_time_weather,full_time,time zone,second,lat_airqual,long_airqual,aqi,pm2.5,co,no2,o3,humidity_airqual,pressure_airqual,long_weather,lat_weather,weather_id,weather_clouds,weather_main,weather_description,temp,feels_like,temp_min,temp_max,pressure_weather,humidity_weather,visibility,wind_speed,wind_deg,wind_gust,sunrise,sunset
2021-12-15,09:00,Nashville,Tennessee,,,2021-12-15,03:00,,,,,,,,,,,,,-86.7844,36.1659,803.0,,Clouds,broken clouds,54.93,52.48,49.89,58.21,1018.0,50.0,10000.0,5.36,159.0,8.49,06:51:09,16:33:51
2021-12-15,09:00,Austin,Texas,,,2021-12-15,03:00,,,,,,,,,,,,,-97.7431,30.2672,804.0,,Clouds,overcast clouds,69.82,70.77,68.16,71.87,1019.0,91.0,10000.0,1.34,113.0,4.92,07:20:14,17:32:28
2021-12-15,09:00,Salt Lake City,Utah,2021-12-15,02:00,2021-12-15,02:00,2021-12-15 02:00:00,-07:00,1639533600.0,40.795491360367,-111.9310171715,32,9.0,0.3,1.9,32.0,92.0,1004.0,-111.8911,40.7608,601.0,,Snow,snow,30.02,30.02,26.19,37.17,1003.0,94.0,1207.0,0.45,342.0,1.79,07:44:59,17:00:57
2021-12-15,09:00,Montpelier,Vermont,2021-12-15,04:00,2021-12-15,04:00,2021-12-15 04:00:00,-05:00,1639540800.0,44.528389,-72.868973,28,10.0,0.2,,28.1,73.5,1038.4,-72.5754,44.2601,803.0,,Clouds,broken clouds,24.37,24.37,17.69,28.74,1039.0,86.0,10000.0,0.0,0.0,,07:19:19,16:11:59
2021-12-15,09:00,Richmond,Virginia,,,2021-12-15,04:00,,,,,,,,,,,,,-77.4603,37.5538,803.0,,Clouds,broken clouds,35.37,31.37,29.39,38.75,1035.0,93.0,10000.0,2.06,20.0,,07:17:40,16:52:43
2021-12-15,09:00,Olympia,Washington,2021-12-15,01:00,2021-12-15,01:00,2021-12-15 01:00:00,-08:00,1639530000.0,47.029396,-122.821548,25,9.0,,,24.8,89.5,1008.9,-122.9007,47.0379,804.0,,Clouds,overcast clouds,38.32,35.37,33.66,41.27,1008.0,85.0,10000.0,1.79,132.0,5.81,07:51:13,16:22:49
2021-12-15,09:00,Charleston,West Virginia,,,2021-12-15,04:00,,,,,,,,,,,,,-81.6326,38.3498,803.0,,Clouds,broken clouds,44.67,40.82,38.25,53.19,1024.0,57.0,10000.0,3.09,130.0,,07:36:39,17:07:08
2021-12-15,09:00,Madison,Wisconsin,2021-12-15,03:00,2021-12-15,03:00,2021-12-15 03:00:00,-06:00,1639537200.0,43.10101,-89.35768,62,62.0,,,4.0,99.0,1014.4,-89.4012,43.0731,741.0,,Fog,fog,48.63,48.63,45.91,51.58,1012.0,96.0,805.0,0.45,143.0,0.89,07:22:31,16:23:26
2021-12-15,09:00,Cheyenne,Wyoming,2021-12-15,02:00,2021-12-15,02:00,2021-12-15 02:00:00,-07:00,1639533600.0,41.18222,-104.778336,25,21.0,1.3,13.0,13.6,58.0,999.9,-104.8203,41.14,800.0,,Clear,clear sky,32.31,26.8,24.94,39.78,1001.0,49.0,10000.0,2.57,270.0,,07:17:52,16:31:28
2021-12-15,10:00,Montgomery,Alabama,2021-12-15,04:00,2021-12-15,04:00,2021-12-15 04:00:00,-06:00,1639540800.0,32.4069,-86.2564,59.0,59.0,,,,84.0,1027.0,-86.3,32.3668,800.0,,Clear,clear sky,44.49,42.03,42.1,49.71,1028.0,82.0,10000.0,2.06,30.0,,06:39:27,16:41:41
2021-12-15,10:00,Juneau,Alaska,2021-12-15,01:00,2021-12-15,01:00,2021-12-15 01:00:00,-09:00,1639530000.0,58.388889,-134.565556,76.0,76.0,,,,78.0,1009.1,-134.4197,58.3019,741.0,,Fog,fog,13.98,8.15,8.6,19.22,1009.0,90.0,10000.0,1.54,100.0,,08:40:30,15:05:43
2021-12-15,10:00,Phoenix,Arizona,2021-12-15,03:00,2021-12-15,03:00,2021-12-15 03:00:00,-07:00,1639537200.0,33.403055555556,-112.07527777778,30.0,14.0,1.2,4.7,30.4,85.0,1016.8,-112.074,33.4484,803.0,,Clouds,broken clouds,47.79,47.17,42.98,51.93,1017.0,60.0,10000.0,1.34,228.0,4.02,07:25:17,17:22:07
2021-12-15,10:00,Little Rock,Arkansas,,,2021-12-15,04:00,,,,,,,,,,,,,-92.2896,34.7465,804.0,,Clouds,overcast clouds,66.06,66.6,63.66,69.69,1021.0,90.0,10000.0,4.92,190.0,,07:09:25,16:59:38
2021-12-15,10:00,Sacramento,California,,,2021-12-15,02:00,,,,,,,,,,,,,-121.4944,38.5816,800.0,,Clear,clear sky,39.33,35.13,36.91,42.93,1021.0,92.0,10000.0,2.57,130.0,,07:16:50,16:45:57
2021-12-15,10:00,Denver,Colorado,,,2021-12-15,03:00,,,,,,,,,,,,,-104.9847,39.7392,800.0,,Clear,clear sky,49.32,48.9,32.05,53.58,995.0,38.0,10000.0,1.34,202.0,2.68,07:14:12,16:36:28
2021-12-15,10:00,Hartford,Connecticut,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-05:00,1639544400.0,41.7847,-72.6297,41.0,41.0,,9.6,0.5,68.0,1039.2,-72.6851,41.7637,800.0,,Clear,clear sky,30.0,30.0,25.38,34.66,1039.0,71.0,10000.0,0.0,0.0,,07:11:16,16:20:54
2021-12-15,10:00,Dover,Delaware,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-05:00,1639544400.0,38.9847,-75.5556,43.0,43.0,,,6.4,99.0,1036.3,-75.5244,39.1582,800.0,,Clear,clear sky,35.92,31.08,28.62,49.95,1035.0,93.0,10000.0,2.57,350.0,,07:14:34,16:40:20
2021-12-15,10:00,Tallahassee,Florida,,,2021-12-15,05:00,,,,,,,,,,,,,-84.2807,30.4383,801.0,,Clouds,few clouds,57.7,57.69,55.87,59.86,1028.0,96.0,10000.0,0.89,91.0,0.89,07:26:46,17:38:13
2021-12-15,10:00,Atlanta,Georgia,,,2021-12-15,05:00,,,,,,,,,,,,,-84.388,33.749,801.0,,Clouds,few clouds,40.98,40.98,34.23,45.57,1030.0,79.0,10000.0,0.45,49.0,1.34,07:35:15,17:30:35
2021-12-15,10:00,Honolulu,Hawaii,,,2021-12-15,00:00,,,,,,,,,,,,,-157.8583,21.3069,801.0,,Clouds,few clouds,73.2,73.65,72.64,73.56,1017.0,73.0,10000.0,0.89,102.0,2.24,07:01:38,17:52:09
2021-12-15,10:00,Boise,Idaho,,,2021-12-15,03:00,,,,,,,,,,,,,-116.2035,43.6135,800.0,,Clear,clear sky,22.78,14.47,19.04,26.08,1014.0,80.0,10000.0,3.09,300.0,,08:11:38,17:08:48
2021-12-15,10:00,Springfield,Illinois,2021-12-15,04:00,2021-12-15,04:00,2021-12-15 04:00:00,-06:00,1639540800.0,39.831921,-89.644164,37.0,37.0,,,,89.0,1017.2,-89.6437,39.8017,803.0,,Clouds,broken clouds,56.8,56.41,55.0,57.97,1016.0,90.0,10000.0,7.2,170.0,,07:13:00,16:34:54
2021-12-15,10:00,Indianapolis,Indiana,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-05:00,1639544400.0,39.787933,-86.13088,48.0,48.0,3.2,9.3,16.8,80.2,1021.1,-86.158,39.7684,804.0,,Clouds,overcast clouds,49.23,46.29,46.47,52.74,1022.0,80.0,10000.0,3.09,160.0,,07:58:57,17:21:03
2021-12-15,10:00,Des Moines,Iowa,2021-12-15,04:00,2021-12-15,04:00,2021-12-15 04:00:00,-06:00,1639540800.0,41.603056,-93.643056,36.0,36.0,,3.5,0.8,82.6,1005.6,-93.6091,41.6005,802.0,,Clouds,scattered clouds,60.15,60.01,55.29,61.3,1005.0,88.0,10000.0,2.24,215.0,7.15,07:34:29,16:45:09
2021-12-15,10:00,Topeka,Kansas,2021-12-15,04:00,2021-12-15,04:00,2021-12-15 04:00:00,-06:00,1639540800.0,39.0242,-95.7114,33.0,33.0,,,16.0,89.0,1009.0,-95.678,39.0483,800.0,,Clear,clear sky,63.75,64.0,62.74,66.47,1008.0,89.0,10000.0,3.58,183.0,5.81,07:34:53,17:01:17
2021-12-15,10:00,Frankfort,Kentucky,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-05:00,1639544400.0,38.065,-84.5,19.0,19.0,,,,43.4,1026.9,-84.8733,38.2009,804.0,,Clouds,overcast clouds,51.98,49.42,49.59,55.36,1025.0,54.0,10000.0,1.54,150.0,,07:49:11,17:20:32
2021-12-15,10:00,Baton Rouge,Louisiana,2021-12-15,04:00,2021-12-15,04:00,2021-12-15 04:00:00,-06:00,1639540800.0,30.315175,-90.811276,42.0,42.0,1.4,3.1,12.1,99.0,1026.5,-91.1545,30.4508,804.0,,Clouds,overcast clouds,66.18,66.4,62.46,67.12,1024.0,83.0,10000.0,0.45,113.0,1.34,06:54:18,17:05:41
2021-12-15,10:00,Augusta,Maine,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-05:00,1639544400.0,44.089355,-70.214134,34.0,34.0,,,,63.0,1038.2,-69.7795,44.3106,800.0,,Clear,clear sky,25.34,18.52,18.52,29.86,1038.0,50.0,10000.0,2.57,290.0,,07:08:18,16:00:37
2021-12-15,10:00,Annapolis,Maryland,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-05:00,1639544400.0,39.2981,-76.604698,46.0,46.0,,28.8,,72.0,1034.8,-76.4922,38.9785,804.0,,Clouds,overcast clouds,39.2,36.95,32.5,43.32,1034.0,85.0,10000.0,1.54,310.0,,07:17:54,16:44:44
2021-12-15,10:00,Boston,Massachusetts,,,2021-12-15,05:00,,,,,,,,,,,,,-71.0598,42.3584,803.0,,Clouds,broken clouds,29.48,29.48,24.91,33.08,1038.0,59.0,10000.0,0.45,225.0,1.34,07:06:43,16:12:27
2021-12-15,10:00,Lansing,Michigan,,,2021-12-15,05:00,,,,,,,,,,,,,-84.5555,42.7325,701.0,,Mist,mist,43.02,37.71,40.71,44.98,1020.0,90.0,8047.0,4.12,160.0,,08:01:58,17:05:12
2021-12-15,10:00,Saint Paul,Minnesota,2021-12-15,04:00,2021-12-15,04:00,2021-12-15 04:00:00,-06:00,1639540800.0,44.9594,-93.0356,50.0,50.0,,,,81.0,1007.1,-93.0933,44.9444,701.0,,Mist,mist,42.48,42.48,39.72,44.78,1005.0,95.0,4828.0,0.89,76.0,2.24,07:43:54,16:31:36
2021-12-15,10:00,Jackson,Mississippi,2021-12-15,04:00,2021-12-15,04:00,2021-12-15 04:00:00,-06:00,1639540800.0,32.329111,-90.182722,49.0,49.0,1.9,,7.3,92.0,1024.8,-90.1848,32.2988,701.0,,Mist,mist,61.61,62.02,59.18,64.22,1025.0,97.0,8047.0,5.66,160.0,,06:54:50,16:57:23
2021-12-15,10:00,Jefferson City,Missouri,2021-12-15,04:00,2021-12-15,04:00,2021-12-15 04:00:00,-06:00,1639540800.0,38.631057,-90.281144,34.0,34.0,1.9,6.5,,99.0,1019.4,-92.1735,38.5767,803.0,,Clouds,broken clouds,65.97,65.64,63.95,68.49,1015.0,72.0,10000.0,4.02,160.0,0.0,07:19:29,16:48:39
2021-12-15,10:00,Helena,Montana,2021-12-15,03:00,2021-12-15,03:00,2021-12-15 03:00:00,-07:00,1639537200.0,46.6588,-112.0131,16.0,16.0,,,,64.3,878.4,-112.0361,46.5927,804.0,,Clouds,overcast clouds,27.43,16.57,22.32,29.39,1004.0,62.0,10000.0,5.81,239.0,8.05,08:05:58,16:41:07
2021-12-15,10:00,Lincoln,Nebraska,2021-12-15,04:00,2021-12-15,04:00,2021-12-15 04:00:00,-06:00,1639540800.0,40.812558,-96.675733,5.0,5.0,,,,67.0,667.6,-96.667,40.8,800.0,,Clear,clear sky,57.76,56.25,53.67,59.56,1002.0,64.0,10000.0,2.68,190.0,8.94,07:44:10,16:59:55
2021-12-15,10:00,Carson City,Nevada,,,2021-12-15,02:00,,,,,,,,,,,,,-119.7674,39.1638,803.0,,Clouds,broken clouds,18.61,14.18,11.17,23.54,1016.0,81.0,10000.0,1.34,1.0,2.68,07:11:38,16:37:19
2021-12-15,10:00,Concord,New Hampshire,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-05:00,1639544400.0,42.862531,-71.38014,18.0,18.0,1.9,,18.4,71.0,1038.5,-71.5376,43.2081,800.0,,Clear,clear sky,27.84,27.84,25.14,31.46,1038.0,69.0,10000.0,0.0,0.0,,07:11:29,16:11:31
2021-12-15,10:00,Trenton,New Jersey,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-05:00,1639544400.0,40.28308,-74.74264,38.0,38.0,,17.6,0.8,80.0,1036.5,-74.7429,40.217,800.0,,Clear,clear sky,36.1,32.23,25.59,48.81,1037.0,66.0,10000.0,2.06,20.0,,07:14:38,16:34:01
2021-12-15,10:00,Santa Fe,New Mexico,,,2021-12-15,03:00,,,,,,,,,,,,,-105.9378,35.687,801.0,,Clouds,few clouds,44.56,37.42,39.27,48.2,1008.0,73.0,10000.0,7.15,133.0,13.41,07:06:31,16:51:46
2021-12-15,10:00,Albany,New York,,,2021-12-15,05:00,,,,,,,,,,,,,-73.7562,42.6526,803.0,,Clouds,broken clouds,28.94,28.94,26.92,31.1,1038.0,76.0,10000.0,0.0,0.0,,07:18:29,16:22:16
2021-12-15,10:00,Raleigh,North Carolina,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-05:00,1639544400.0,35.856098,-78.574203,45.0,45.0,2.5,8.4,14.5,90.0,1033.6,-78.6386,35.7721,803.0,,Clouds,broken clouds,36.41,36.41,31.66,39.22,1033.0,86.0,10000.0,0.0,0.0,,07:17:30,17:02:19
2021-12-15,10:00,Bismarck,North Dakota,,,2021-12-15,04:00,,,,,,,,,,,,,-100.7837,46.8083,800.0,,Clear,clear sky,28.24,21.02,27.43,36.81,997.0,86.0,10000.0,3.09,90.0,,08:21:47,16:55:15
2021-12-15,10:00,Columbus,Ohio,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-05:00,1639544400.0,40.0845,-82.81552,23.0,23.0,,,,41.0,1016.1,-82.9988,39.9612,803.0,,Clouds,broken clouds,45.88,45.88,41.32,48.58,1025.0,60.0,10000.0,0.45,315.0,1.79,07:46:53,17:07:50
2021-12-15,10:00,Oklahoma City,Oklahoma,2021-12-15,04:00,2021-12-15,04:00,2021-12-15 04:00:00,-06:00,1639540800.0,35.502968,-97.577674,23.0,23.0,4.5,4.7,,86.0,972.9,-97.5164,35.4676,803.0,,Clouds,broken clouds,64.15,64.35,62.82,65.86,1005.0,87.0,10000.0,8.05,156.0,10.73,07:32:14,17:18:39
2021-12-15,10:00,Salem,Oregon,2021-12-15,02:00,2021-12-15,02:00,2021-12-15 02:00:00,-08:00,1639533600.0,44.943114,-123.005934,10.0,10.0,,,,91.6,1007.2,-123.0351,44.9429,803.0,,Clouds,broken clouds,38.32,38.32,34.07,41.16,1012.0,77.0,10000.0,0.89,259.0,2.68,07:43:43,16:31:23
2021-12-15,10:00,Harrisburg,Pennsylvania,,,2021-12-15,05:00,,,,,,,,,,,,,-76.8844,40.2737,800.0,,Clear,clear sky,31.35,31.35,26.91,40.05,1036.0,82.0,10000.0,0.0,0.0,,07:23:22,16:42:25
2021-12-15,10:00,Providence,Rhode Island,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-05:00,1639544400.0,41.840302,-71.361702,17.0,17.0,3.0,23.2,6.4,55.4,1039.2,-71.4128,41.824,800.0,,Clear,clear sky,29.64,26.04,24.91,34.23,1036.0,63.0,10000.0,1.54,360.0,,07:06:22,16:15:37
2021-12-15,10:00,Columbia,South Carolina,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-05:00,1639544400.0,34.093899,-80.962196,16.0,,2.4,,16.0,70.0,1028.8,-81.0348,34.0007,800.0,,Clear,clear sky,40.69,40.69,36.52,44.15,1032.0,72.0,10000.0,0.89,1.0,2.24,07:22:28,17:16:32
2021-12-15,10:00,Pierre,South Dakota,2021-12-15,04:00,2021-12-15,04:00,2021-12-15 04:00:00,-06:00,1639540800.0,44.373786,-100.287269,7.0,7.0,,,,86.0,996.6,-100.351,44.3683,800.0,,Clear,clear sky,31.12,23.74,31.12,31.12,997.0,86.0,10000.0,3.6,160.0,,08:10:51,17:02:43
2021-12-15,10:00,Nashville,Tennessee,,,2021-12-15,04:00,,,,,,,,,,,,,-86.7844,36.1659,800.0,,Clear,clear sky,54.39,51.93,48.29,57.97,1026.0,51.0,10000.0,2.57,170.0,,06:51:09,16:33:51
2021-12-15,10:00,Austin,Texas,,,2021-12-15,04:00,,,,,,,,,,,,,-97.7431,30.2672,804.0,,Clouds,overcast clouds,69.42,70.34,67.75,71.26,1018.0,91.0,10000.0,1.79,135.0,3.58,07:20:14,17:32:28
2021-12-15,10:00,Salt Lake City,Utah,2021-12-15,03:00,2021-12-15,03:00,2021-12-15 03:00:00,-07:00,1639537200.0,40.795491360367,-111.9310171715,30,1.0,0.5,2.8,29.6,100.0,1005.0,-111.8911,40.7608,601.0,,Snow,snow,29.16,17.58,25.81,37.17,1005.0,94.0,1609.0,7.15,261.0,12.52,07:44:59,17:00:57
2021-12-15,10:00,Montpelier,Vermont,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-05:00,1639544400.0,44.528389,-72.868973,27,8.0,0.2,,27.2,75.5,1038.2,-72.5754,44.2601,803.0,,Clouds,broken clouds,24.82,24.82,20.32,28.74,1039.0,86.0,10000.0,0.0,0.0,,07:19:19,16:11:59
2021-12-15,10:00,Richmond,Virginia,,,2021-12-15,05:00,,,,,,,,,,,,,-77.4603,37.5538,803.0,,Clouds,broken clouds,36.39,32.58,31.8,39.07,1035.0,90.0,10000.0,2.06,350.0,,07:17:40,16:52:43
2021-12-15,10:00,Olympia,Washington,2021-12-15,02:00,2021-12-15,02:00,2021-12-15 02:00:00,-08:00,1639533600.0,47.029396,-122.821548,26,9.0,,,25.6,88.5,1008.7,-122.9007,47.0379,803.0,,Clouds,broken clouds,38.3,34.47,33.66,41.41,1008.0,86.0,10000.0,2.24,187.0,5.81,07:51:13,16:22:49
2021-12-15,10:00,Charleston,West Virginia,,,2021-12-15,05:00,,,,,,,,,,,,,-81.6326,38.3498,801.0,,Clouds,few clouds,46.35,45.12,40.32,53.19,1023.0,49.0,10000.0,1.54,140.0,,07:36:39,17:07:08
2021-12-15,10:00,Madison,Wisconsin,2021-12-15,04:00,2021-12-15,04:00,2021-12-15 04:00:00,-06:00,1639540800.0,43.10101,-89.35768,55,55.0,,,4.0,99.0,1013.6,-89.4012,43.0731,741.0,,Fog,fog,49.53,49.53,45.91,53.01,1011.0,96.0,805.0,0.89,144.0,1.34,07:22:31,16:23:26
2021-12-15,10:00,Cheyenne,Wyoming,2021-12-15,03:00,2021-12-15,03:00,2021-12-15 03:00:00,-07:00,1639537200.0,41.18222,-104.778336,30,30.0,1.0,13.9,13.6,43.0,998.6,-104.8203,41.14,800.0,,Clear,clear sky,36.01,29.7,26.96,39.9,998.0,45.0,10000.0,3.6,250.0,,07:17:52,16:31:28
2021-12-15,11:00,Montgomery,Alabama,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-06:00,1639544400.0,32.4069,-86.2564,52.0,52.0,,,,85.5,1027.3,-86.3,32.3668,800.0,,Clear,clear sky,44.19,44.19,41.09,49.71,1028.0,84.0,10000.0,0.45,145.0,0.89,06:39:27,16:41:41
2021-12-15,11:00,Juneau,Alaska,2021-12-15,02:00,2021-12-15,02:00,2021-12-15 02:00:00,-09:00,1639533600.0,58.388889,-134.565556,65.0,65.0,,,,78.0,1009.8,-134.4197,58.3019,801.0,,Clouds,few clouds,14.29,8.49,8.6,19.22,1010.0,90.0,10000.0,1.54,140.0,,08:40:30,15:05:43
2021-12-15,11:00,Phoenix,Arizona,2021-12-15,04:00,2021-12-15,04:00,2021-12-15 04:00:00,-07:00,1639540800.0,33.403055555556,-112.07527777778,52.0,52.0,1.2,4.7,29.6,82.0,1017.9,-112.074,33.4484,801.0,,Clouds,few clouds,46.15,46.15,41.92,50.07,1018.0,62.0,10000.0,0.45,207.0,1.79,07:25:17,17:22:07
2021-12-15,11:00,Little Rock,Arkansas,,,2021-12-15,05:00,,,,,,,,,,,,,-92.2896,34.7465,804.0,,Clouds,overcast clouds,66.4,66.97,63.66,69.62,1021.0,90.0,10000.0,4.92,180.0,,07:09:25,16:59:38
2021-12-15,11:00,Sacramento,California,,,2021-12-15,03:00,,,,,,,,,,,,,-121.4944,38.5816,801.0,,Clouds,few clouds,40.42,37.27,37.35,43.45,1022.0,89.0,10000.0,2.06,150.0,,07:16:50,16:45:57
2021-12-15,11:00,Denver,Colorado,,,2021-12-15,04:00,,,,,,,,,,,,,-104.9847,39.7392,800.0,,Clear,clear sky,47.14,47.14,32.05,53.58,991.0,40.0,10000.0,0.89,147.0,2.24,07:14:12,16:36:28
2021-12-15,11:00,Hartford,Connecticut,2021-12-15,06:00,2021-12-15,06:00,2021-12-15 06:00:00,-05:00,1639548000.0,41.7847,-72.6297,41.0,41.0,,9.2,0.5,79.0,1039.2,-72.6851,41.7637,800.0,,Clear,clear sky,28.9,28.9,24.75,32.83,1039.0,75.0,10000.0,0.0,0.0,,07:11:16,16:20:54
2021-12-15,11:00,Dover,Delaware,2021-12-15,06:00,2021-12-15,06:00,2021-12-15 06:00:00,-05:00,1639548000.0,38.9847,-75.5556,42.0,42.0,,,7.3,99.0,1036.5,-75.5244,39.1582,800.0,,Clear,clear sky,35.69,30.0,28.62,50.95,1035.0,93.0,10000.0,3.09,350.0,,07:14:34,16:40:20
2021-12-15,11:00,Tallahassee,Florida,,,2021-12-15,06:00,,,,,,,,,,,,,-84.2807,30.4383,804.0,,Clouds,overcast clouds,57.88,57.97,53.69,59.86,1028.0,98.0,10000.0,2.06,60.0,,07:26:46,17:38:13
2021-12-15,11:00,Atlanta,Georgia,,,2021-12-15,06:00,,,,,,,,,,,,,-84.388,33.749,800.0,,Clear,clear sky,41.14,38.12,36.27,46.08,1031.0,79.0,10000.0,2.06,60.0,,07:35:15,17:30:35
2021-12-15,11:00,Honolulu,Hawaii,2021-12-15,01:00,2021-12-15,01:00,2021-12-15 01:00:00,-10:00,1639530000.0,21.30383819,-157.8711711,13.0,5.0,,,12.8,73.0,1018.2,-157.8583,21.3069,500.0,,Rain,light rain,72.86,73.24,70.84,73.22,1015.0,72.0,10000.0,2.06,40.0,,07:01:38,17:52:09
2021-12-15,11:00,Boise,Idaho,,,2021-12-15,04:00,,,,,,,,,,,,,-116.2035,43.6135,800.0,,Clear,clear sky,21.7,15.42,18.41,27.84,1015.0,80.0,10000.0,2.06,290.0,,08:11:38,17:08:48
2021-12-15,11:00,Springfield,Illinois,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-06:00,1639544400.0,39.831921,-89.644164,31.0,31.0,,,,84.5,1016.3,-89.6437,39.8017,802.0,,Clouds,scattered clouds,57.18,56.82,55.09,58.51,1015.0,90.0,10000.0,6.69,170.0,,07:13:00,16:34:54
2021-12-15,11:00,Indianapolis,Indiana,2021-12-15,06:00,2021-12-15,06:00,2021-12-15 06:00:00,-05:00,1639548000.0,39.787933,-86.13088,47.0,47.0,3.2,10.2,16.0,79.2,1020.8,-86.158,39.7684,803.0,,Clouds,broken clouds,49.48,47.17,46.47,54.01,1022.0,78.0,10000.0,2.57,160.0,,07:58:57,17:21:03
2021-12-15,11:00,Des Moines,Iowa,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-06:00,1639544400.0,41.603056,-93.643056,36.0,36.0,,3.5,0.8,83.0,1004.5,-93.6091,41.6005,802.0,,Clouds,scattered clouds,60.1,59.94,57.67,62.6,1005.0,88.0,10000.0,1.79,177.0,5.36,07:34:29,16:45:09
2021-12-15,11:00,Topeka,Kansas,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-06:00,1639544400.0,39.0242,-95.7114,30.0,30.0,,,15.2,91.0,1008.0,-95.678,39.0483,800.0,,Clear,clear sky,64.11,64.36,62.74,66.47,1008.0,88.0,10000.0,0.45,181.0,9.83,07:34:53,17:01:17
2021-12-15,11:00,Frankfort,Kentucky,2021-12-15,06:00,2021-12-15,06:00,2021-12-15 06:00:00,-05:00,1639548000.0,38.065,-84.5,20.0,20.0,,,,40.0,1026.9,-84.8733,38.2009,804.0,,Clouds,overcast clouds,52.05,49.55,49.75,56.32,1025.0,55.0,10000.0,0.0,0.0,,07:49:11,17:20:32
2021-12-15,11:00,Baton Rouge,Louisiana,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-06:00,1639544400.0,30.315175,-90.811276,22.0,22.0,1.4,2.0,14.5,98.0,1026.3,-91.1545,30.4508,804.0,,Clouds,overcast clouds,65.73,66.47,62.46,67.12,1024.0,95.0,10000.0,0.45,119.0,3.13,06:54:18,17:05:41
2021-12-15,11:00,Augusta,Maine,2021-12-15,06:00,2021-12-15,06:00,2021-12-15 06:00:00,-05:00,1639548000.0,44.089355,-70.214134,34.0,34.0,,,,68.0,1038.6,-69.7795,44.3106,800.0,,Clear,clear sky,25.84,20.26,19.42,30.69,1038.0,54.0,10000.0,2.06,310.0,,07:08:18,16:00:37
2021-12-15,11:00,Annapolis,Maryland,2021-12-15,06:00,2021-12-15,06:00,2021-12-15 06:00:00,-05:00,1639548000.0,39.2981,-76.604698,46.0,46.0,,23.2,,71.0,1035.2,-76.4922,38.9785,804.0,,Clouds,overcast clouds,39.27,37.04,33.96,42.76,1035.0,85.0,10000.0,1.54,340.0,,07:17:54,16:44:44
2021-12-15,11:00,Boston,Massachusetts,2021-12-15,06:00,2021-12-15,06:00,2021-12-15 06:00:00,-05:00,1639548000.0,42.3584308,-71.0597732,30.0,30.0,6.2,29.7,11.2,47.6,1040.1,-71.0598,42.3584,803.0,,Clouds,broken clouds,29.1,29.1,24.94,32.99,1042.0,61.0,10000.0,0.89,0.0,2.68,07:06:43,16:12:27
2021-12-15,11:00,Lansing,Michigan,,,2021-12-15,06:00,,,,,,,,,,,,,-84.5555,42.7325,804.0,,Clouds,overcast clouds,42.89,35.89,40.71,45.21,1019.0,91.0,10000.0,6.17,160.0,,08:01:58,17:05:12
2021-12-15,11:00,Saint Paul,Minnesota,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-06:00,1639544400.0,44.9594,-93.0356,50.0,50.0,,,,93.0,1005.0,-93.0933,44.9444,741.0,,Fog,fog,42.58,42.58,39.88,45.16,1004.0,95.0,805.0,0.89,165.0,2.24,07:43:54,16:31:36
2021-12-15,11:00,Jackson,Mississippi,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-06:00,1639544400.0,32.329111,-90.182722,43.0,43.0,1.8,,6.4,92.0,1025.1,-90.1848,32.2988,701.0,,Mist,mist,61.57,61.9,59.18,62.69,1026.0,95.0,9656.0,5.66,180.0,,06:54:50,16:57:23
2021-12-15,11:00,Jefferson City,Missouri,2021-12-15,05:00,2021-12-15,05:00,2021-12-15 05:00:00,-06:00,1639544400.0,38.631057,-90.281144,40.0,40.0,2.3,5.6,,99.0,1019.3,-92.1735,38.5767,803.0,,Clouds,broken clouds,66.0,65.93,64.96,68.49,1015.0,77.0,10000.0,4.12,160.0,,07:19:29,16:48:39
2021-12-15,11:00,Helena,Montana,2021-12-15,04:00,2021-12-15,04:00,2021-12-15 04:00:00,-07:00,1639540800.0,46.6588,-112.0131,21.0,21.0,,,,65.0,879.4,-112.0361,46.5927,804.0,,Clouds,overcast clouds,26.29,15.62,22.32,27.59,1004.0,61.0,10000.0,5.36,261.0,7.6,08:05:58,16:41:07
